id,key,option,sample_id,likert_rating,full_output,model,temperature,top_p
79,BETTERPOL1F1I_W36,No difference,5,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
In general, do you think men or women in high political offices are better at serving as a role model for children? To what extent do you agree with the following statement: There is no difference between men and women in high political offices when it comes to serving as a role model for children. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
79,BETTERPOL1F1I_W36,No difference,6,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
In general, do you think men or women in high political offices are better at serving as a role model for children? To what extent do you agree with the following statement: There is no difference between men and women in high political offices when it comes to serving as a role model for children. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
79,BETTERPOL1F1I_W36,No difference,7,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
In general, do you think men or women in high political offices are better at serving as a role model for children? To what extent do you agree with the following statement: There is no difference between men and women in high political offices when it comes to serving as a role model for children. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
79,BETTERPOL1F1I_W36,No difference,8,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
In general, do you think men or women in high political offices are better at serving as a role model for children? To what extent do you agree with the following statement: There is no difference between men and women in high political offices when it comes to serving as a role model for children. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
79,BETTERPOL1F1I_W36,No difference,9,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
In general, do you think men or women in high political offices are better at serving as a role model for children? To what extent do you agree with the following statement: There is no difference between men and women in high political offices when it comes to serving as a role model for children. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Men are better,0,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Men in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Men are better,1,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Men in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Men are better,2,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Men in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Men are better,3,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Men in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Men are better,4,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Men in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Men are better,5,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Men in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Men are better,6,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Men in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Men are better,7,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Men in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Men are better,8,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Men in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Men are better,9,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Men in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Women are better,0,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Women in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Women are better,1,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Women in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Women are better,2,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Women in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Women are better,3,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Women in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Women are better,4,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Women in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Women are better,5,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Women in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Women are better,6,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Women in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Women are better,7,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Women in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Women are better,8,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Women in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,Women are better,9,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: Women in high political offices are better at handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,No difference,0,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: There is no difference between men and women in high political offices when it comes to handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,No difference,1,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: There is no difference between men and women in high political offices when it comes to handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,No difference,2,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: There is no difference between men and women in high political offices when it comes to handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,No difference,3,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: There is no difference between men and women in high political offices when it comes to handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,No difference,4,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: There is no difference between men and women in high political offices when it comes to handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,No difference,5,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: There is no difference between men and women in high political offices when it comes to handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,No difference,6,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: There is no difference between men and women in high political offices when it comes to handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,No difference,7,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: There is no difference between men and women in high political offices when it comes to handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,No difference,8,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: There is no difference between men and women in high political offices when it comes to handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
80,BETTERPOL2F1A_W36,No difference,9,1,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions? To what extent do you agree with the following statement: There is no difference between men and women in high political offices when it comes to handling economic conditions. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
1",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Men are better,0,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Men in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Men are better,1,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Men in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Men are better,2,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Men in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Men are better,3,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Men in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Men are better,4,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Men in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Men are better,5,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Men in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Men are better,6,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Men in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Men are better,7,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Men in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Men are better,8,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Men in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Men are better,9,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Men in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Women are better,0,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Women in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Women are better,1,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Women in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Women are better,2,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Women in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Women are better,3,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Women in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Women are better,4,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Women in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Women are better,5,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Women in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
81,BETTERPOL2F1B_W36,Women are better,6,3,"user
You are answering a survey question.

Instructions:
- Respond with exactly ONE number.
- Choose only from the provided scale.
- Do not explain your reasoning.


Scale:
1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree

Question:
Thinking about some specific policy areas, in general, do you think men or women in high political offices are better at dealing with social issues such as education and health care? To what extent do you agree with the following statement: Women in high political offices are better at dealing with social issues such as education and health care. Please rate your agreement from 1 (strongly agree) to 4 (strongly disagree).

Answer:
model
3",google/gemma-3-12b-it,0.7,0.9
